Plot Location,Monitoring Period,Year,Depth (m),Average Flow Speed (mps),Maximum Flow Speed (mps),Number of Days,Living Mussel Count,Growth (g per day),Water Temperature (C),Chlorophyll,Turbidity (FTU),Precipitation,Living Mussel Count_lag,Ash Free Dry Weight (g)_lag,Individual Weight (g)_lag,Water Temperature (C)_lag,Chlorophyll_lag,Turbidity (FTU)_lag,Precipitation_lag
ZK 20-21,2,3,-2.5,0.27,0.77,27.0,73.142857144,0.0151,18.54677668253968,2.402270482694097,2.7701788049179106,1466.0,75.428571432,0.563132,7.253788,15.831950468253968,1.8323456025339788,5.157013769688324,2828.0
ZK 20-21,3,3,-2.5,0.27,0.77,49.0,52.571428568,0.0602,20.09401601587301,1.2627990140909948,3.1803837378363475,1240.0,73.142857144,0.5153253333333333,7.660625,18.54677668253968,2.402270482694097,2.7701788049179106,1466.0
ZK 20-21,4,3,-2.5,0.27,0.77,45.0,57.144000000000005,0.0079,18.39249341269841,1.7317457444444446,3.0701870219565217,2224.0,52.571428568,0.598326,10.611087,20.09401601587301,1.2627990140909948,3.1803837378363475,1240.0
ZK 20-21,5,3,-2.5,0.27,0.77,24.0,46.857142856,0.0332,12.840697809523808,1.168275907764912,7.658340750000001,2282.0,57.144000000000005,0.553921,10.967610017959185,18.39249341269841,1.7317457444444446,3.0701870219565217,2224.0
ZK 20-21,0,4,-2.5,0.27,0.77,39.0,67.428571432,0.0413,10.0445563015873,3.025116652993197,2.377516386,1450.0,80.0,0.19,4.2353,7.993556184126983,1.7813711783614192,2.458660408460068,888.0
ZK 20-21,1,4,-2.5,0.27,0.77,18.0,68.57142856799999,0.0689,15.907135345238094,1.7347375243431191,2.184724118997868,1994.0,67.428571432,0.29478,5.845085,10.0445563015873,3.025116652993197,2.377516386,1450.0
ZK 20-21,2,4,-2.5,0.27,0.77,42.0,69.714285712,0.0765,18.21229361904762,1.765062279410828,1.9252022217647056,1092.0,68.57142856799999,0.563132,7.085,15.907135345238094,1.7347375243431191,2.184724118997868,1994.0
ZK 20-21,3,4,-2.5,0.27,0.77,43.0,56.0,0.0441,19.1232383015873,1.543898552390264,3.160754281818181,1714.0,69.714285712,0.5153253333333333,10.298033,18.21229361904762,1.765062279410828,1.9252022217647056,1092.0
ZK 20-21,4,4,-2.5,0.27,0.77,20.0,61.714285712,0.0646,18.73438133333333,1.4766863631545064,2.0183180631212405,342.0,56.0,0.598326,12.195102,19.1232383015873,1.543898552390264,3.160754281818181,1714.0
ZK 20-21,5,4,-2.5,0.27,0.77,25.0,60.571428568,0.0207,15.61900073809524,1.0244347128773583,4.286289986071428,1706.0,61.714285712,0.553921,13.487407,18.73438133333333,1.4766863631545064,2.0183180631212405,342.0
ZK 20-21,0,5,-2.5,0.27,0.77,36.0,76.0,0.0311,11.5267223015873,1.9958179229581583,2.5075368276168204,780.0,80.0,0.79,4.19,8.573493698412697,0.7853102033171429,2.48191163286076,752.0
ZK 20-21,1,5,-2.5,0.27,0.77,28.0,58.666666664000005,0.0492,16.082269908730154,1.9785381810037648,2.7825358967925755,1406.0,76.0,0.29478,5.31,11.5267223015873,1.9958179229581583,2.5075368276168204,780.0
ZK 20-21,2,5,-2.5,0.27,0.77,28.0,48.0,0.03,18.99747535714286,1.5577755266,1.9167636870813405,558.0,58.666666664000005,0.563132,6.688409,16.082269908730154,1.9785381810037648,2.7825358967925755,1406.0
ZK 20-21,3,5,-2.5,0.27,0.77,34.0,57.333333336,0.0788,21.10116661111111,1.936640211125538,2.194057940088309,470.0,48.0,0.5153253333333333,7.5275,18.99747535714286,1.5577755266,1.9167636870813405,558.0
ZK 20-21,4,5,-2.5,0.27,0.77,29.0,42.666666664,0.0195,21.34561995238096,2.098579901757493,2.708990560154402,4928.0,57.333333336,0.598326,10.206047,21.10116661111111,1.936640211125538,2.194057940088309,470.0
ZK 20-21,5,5,-2.5,0.27,0.77,28.0,36.0,0.0305,17.161333666666664,1.836733274712916,4.024640794023206,1122.0,42.666666664,0.553921,10.772812,21.34561995238096,2.098579901757493,2.708990560154402,4928.0
ZK 3,0,0,-2.5,0.27,0.77,33.0,67.0,0.0283,12.65768033018868,1.911810476830508,2.5423954459433964,492.0,80.0,0.100018,2.38,10.997036943396225,2.8372106633980585,2.249789916728972,398.0
ZK 3,1,0,-2.5,0.27,0.77,26.0,53.0,0.0717,18.048726858490568,1.7428433428571428,3.459037928571429,436.0,67.0,0.188801,3.314925,12.65768033018868,1.911810476830508,2.5423954459433964,492.0
ZK 3,2,0,-2.5,0.27,0.77,29.0,53.0,0.0222,19.88560516981132,1.766946684131549,3.701527171989796,2766.0,53.0,0.357683,5.179245,18.048726858490568,1.7428433428571428,3.459037928571429,436.0
ZK 3,3,0,-2.5,0.27,0.77,33.0,47.0,0.0824,19.36033947169812,1.8171734226086955,3.531224031833333,2266.0,53.0,0.464098,5.822453,19.88560516981132,1.766946684131549,3.701527171989796,2766.0
ZK 3,4,0,-2.5,0.27,0.77,31.0,65.0,0.0406,17.628489981132073,0.977333295,2.178063575,3044.0,47.0,0.658187,8.543191,19.36033947169812,1.8171734226086955,3.531224031833333,2266.0
ZK 3,0,1,-2.5,0.27,0.77,29.0,71.0,0.0167,11.007282773584906,2.4849179987164893,2.5666557208796297,1566.0,80.0,0.219611,4.11,8.35843583018868,2.4849179987164893,2.5666557208796297,1454.0
ZK 3,1,1,-2.5,0.27,0.77,31.0,70.0,0.0588,15.292209915094338,1.2576904922760233,3.2990361744582044,106.0,71.0,0.232843,4.592958,11.007282773584906,2.4849179987164893,2.5666557208796297,1566.0
ZK 3,2,1,-2.5,0.27,0.77,33.0,62.0,0.0589,18.96160433962264,2.3863888858074533,4.590152800866038,288.0,70.0,0.445324,6.415714,15.292209915094338,1.2576904922760233,3.2990361744582044,106.0
ZK 3,3,1,-2.5,0.27,0.77,34.0,61.0,0.0279,21.69008623584906,2.0691593,3.764116817209304,1784.0,62.0,0.544697,8.36,18.96160433962264,2.3863888858074533,4.590152800866038,288.0
ZK 3,4,1,-2.5,0.27,0.77,45.0,65.0,0.0595,18.49777386792453,2.4139451759259263,1.652854075581761,1048.0,61.0,0.561616,9.307541,21.69008623584906,2.0691593,3.764116817209304,1784.0
ZK 3,5,1,-2.5,0.27,0.77,15.0,65.0,0.0266,15.7565659245283,1.355579695248619,2.62115555,1546.0,65.0,0.553921,11.984286,18.49777386792453,2.4139451759259263,1.652854075581761,1048.0
ZK 3,0,2,-2.5,0.27,0.77,40.0,69.0,0.017,11.706103938679243,4.883049535849056,4.243834284229608,578.0,80.0,0.1598145,2.74,9.12075403773585,0.3497362275,5.77173616,366.0
ZK 3,1,2,-2.5,0.27,0.77,28.0,61.5,0.0589,15.94825429245283,1.1175412586829268,3.267382676623377,1320.0,69.0,0.210822,3.420635,11.706103938679243,4.883049535849056,4.243834284229608,578.0
ZK 3,2,2,-2.5,0.27,0.77,28.0,57.5,0.0954,18.89412155660377,1.9352967633322995,2.843188986727899,1062.0,61.5,0.302938,5.07,15.94825429245283,1.1175412586829268,3.267382676623377,1320.0
ZK 3,3,2,-2.5,0.27,0.77,37.0,54.0,0.0322,20.00284852830189,1.459276618496383,3.2689298299375,1026.0,57.5,0.537181,7.74,18.89412155660377,1.9352967633322995,2.843188986727899,1062.0
Balgen 27,0,0,-3.75,0.23,0.47,34.0,48.0,0.0154,10.005205077102804,10.817664372322357,15.10273499289968,120.0,80.0,0.100018,2.38,9.890196546728973,7.065129117530562,12.229610408915663,204.0
Balgen 27,1,0,-3.75,0.23,0.47,32.0,37.0,0.0166,15.339822067757009,8.481026939173686,12.95401841739324,844.0,48.0,0.133801,2.904167,10.005205077102804,10.817664372322357,15.10273499289968,120.0
Balgen 27,2,0,-3.75,0.23,0.47,24.0,64.0,0.0351,17.95472501869159,9.429071822622252,7.987099508300274,1003.0,37.0,0.216815,3.435135,15.339822067757009,8.481026939173686,12.95401841739324,844.0
Balgen 27,3,0,-3.75,0.23,0.47,29.0,77.0,0.0312,19.01089819626168,7.396796411640112,11.710798055707196,1071.0,64.0,0.356113,4.2775,17.95472501869159,9.429071822622252,7.987099508300274,1003.0
Balgen 27,4,0,-3.75,0.23,0.47,42.0,47.0,0.0635,18.44215030841121,4.877839322246112,8.955511748959854,1490.0,77.0,0.43211,5.182338,19.01089819626168,7.396796411640112,11.710798055707196,1071.0
Balgen 27,5,0,-3.75,0.23,0.47,35.0,86.0,0.0784,14.852981985981309,7.823481505464825,9.48698193241054,690.0,47.0,0.673106,7.848936,18.44215030841121,4.877839322246112,8.955511748959854,1490.0
Balgen 27,0,1,-3.75,0.23,0.47,29.0,48.0,0.0176,10.252103700934578,10.942751331100292,13.187591899707888,213.0,80.0,0.219611,4.11,7.470682661682242,10.942751331100292,13.187591899707888,844.0
Balgen 27,1,1,-3.75,0.23,0.47,27.0,66.0,0.1146,14.648094369158882,10.953365224285715,19.68487477522124,309.0,48.0,0.296441,4.62,10.252103700934578,10.942751331100292,13.187591899707888,213.0
Balgen 27,2,1,-3.75,0.23,0.47,37.0,57.0,0.0057,18.20467307476635,7.167253638752556,9.628648993015522,91.0,66.0,0.612444,7.713636,14.648094369158882,10.953365224285715,19.68487477522124,309.0
Balgen 27,0,2,-3.75,0.23,0.47,28.0,48.0,0.0332,10.584953357476635,9.69955312689036,15.786885755299815,239.0,80.0,0.1802862499999999,2.74,8.428729738317756,8.713419100079541,10.25580089620872,174.0
Balgen 27,1,2,-3.75,0.23,0.47,35.0,51.5,0.032,13.467224102803735,9.77178526635792,16.22426714438048,1071.0,48.0,0.202264,3.67039,10.584953357476635,9.69955312689036,15.786885755299815,239.0
Balgen 27,2,2,-3.75,0.23,0.47,27.0,60.5,0.0393,17.263888018691592,11.156992080657895,18.18857931002004,359.0,51.5,0.26797,4.79,13.467224102803735,9.77178526635792,16.22426714438048,1071.0
Balgen 27,3,2,-3.75,0.23,0.47,28.0,77.0,0.0454,20.08575294392524,5.019002832096256,9.494840468328142,1040.0,60.5,0.361683,5.85,17.263888018691592,11.156992080657895,18.18857931002004,359.0
Balgen 27,4,2,-3.75,0.23,0.47,27.0,47.0,0.0525,19.144355514018688,8.476266023901394,14.998466875139354,1352.0,77.0,0.460304,7.121266,20.08575294392524,5.019002832096256,9.494840468328142,1040.0
Balgen 27,5,2,-3.75,0.23,0.47,49.0,86.0,0.025,15.795916679906544,4.464147309529914,10.267096971312448,1560.0,47.0,0.594968,8.54,19.144355514018688,8.476266023901394,14.998466875139354,1352.0
Balgen 27,0,3,-3.75,0.23,0.47,34.0,48.0,0.0042,11.650840663551405,9.93484085244399,18.457935145183484,229.0,80.0,0.211516,4.579348,9.958244191588788,13.185271368755366,22.717003722514622,111.0
Balgen 27,1,3,-3.75,0.23,0.47,28.0,51.5,0.0278,14.346603369158878,7.025752366300367,14.80161996433991,559.0,48.0,0.273466,4.722969,11.650840663551405,9.93484085244399,18.457935145183484,229.0
Balgen 27,2,3,-3.75,0.23,0.47,29.0,60.5,0.0725,17.08441213084112,7.696999546488479,15.309706971886122,831.0,51.5,0.398677,5.501786,14.346603369158878,7.025752366300367,14.80161996433991,559.0
Balgen 27,3,3,-3.75,0.23,0.47,34.0,77.0,0.013,19.456898294392523,8.756847474814814,11.87343590604094,861.0,60.5,0.4838823333333333,7.603968,17.08441213084112,7.696999546488479,15.309706971886122,831.0
Balgen 27,4,3,-3.75,0.23,0.47,42.0,47.0,0.0275,18.04027060747664,6.122416219937656,11.361589068421052,627.0,77.0,0.446207,8.047627,19.456898294392523,8.756847474814814,11.87343590604094,861.0
Balgen 27,5,3,-3.75,0.23,0.47,20.0,86.0,0.058,15.572281280373833,4.492380327272726,6.960063266666666,1476.0,47.0,0.634037,9.201,18.04027060747664,6.122416219937656,11.361589068421052,627.0
Balgen 27,0,4,-3.75,0.23,0.47,28.0,48.0,0.0322,9.24758421728972,7.667814828964333,13.749522062142857,1564.0,80.0,0.19,4.2353,8.176887795327103,4.855531129204667,9.71386380935857,350.0
Balgen 27,1,4,-3.75,0.23,0.47,29.0,51.5,0.0477,13.305141275700937,8.003502657598785,11.500126575609755,1220.0,48.0,0.226493,5.1375,9.24758421728972,7.667814828964333,13.749522062142857,1564.0
Balgen 27,2,4,-3.75,0.23,0.47,35.0,60.5,0.0676,17.83647793457944,10.622054288284671,17.374419003861785,1184.0,51.5,0.3739765,6.519636,13.305141275700937,8.003502657598785,11.500126575609755,1220.0
Inschot 57,0,0,-10.92,0.15,0.34,34.0,41.0,0.0134,9.9465391,10.091804717568134,16.073322091734696,120.0,80.0,0.100018,2.38,10.302168866666667,6.799053097854077,9.91292264002146,204.0
Inschot 57,1,0,-10.92,0.15,0.34,32.0,60.0,0.0173,15.60366871904762,8.154805959306751,12.962500835752031,844.0,41.0,0.13731,2.834146,9.9465391,10.091804717568134,16.073322091734696,120.0
Inschot 57,2,0,-10.92,0.15,0.34,24.0,66.0,0.0495,18.19870483333333,7.9133600780628015,11.843157254667435,1003.0,60.0,0.174478,3.386667,15.60366871904762,8.154805959306751,12.962500835752031,844.0
Inschot 57,3,0,-10.92,0.15,0.34,29.0,60.0,0.0308,19.16487703809524,9.32109149660606,14.87021974605263,1071.0,66.0,0.382411,4.574697,18.19870483333333,7.9133600780628015,11.843157254667435,1003.0
Inschot 57,4,0,-10.92,0.15,0.34,42.0,87.0,0.0329,18.448518542857144,6.331691149777398,10.469103960903553,1490.0,60.0,0.374999,5.467,19.16487703809524,9.32109149660606,14.87021974605263,1071.0
Inschot 57,5,0,-10.92,0.15,0.34,35.0,71.0,0.0697,14.817448285714288,10.295613440788058,9.91035287772604,690.0,87.0,0.492021,6.848276,18.448518542857144,6.331691149777398,10.469103960903553,1490.0
Inschot 57,0,2,-10.92,0.15,0.34,28.0,41.0,0.027,10.493356445238096,9.242778552495272,15.867551930626252,239.0,80.0,0.1802862499999999,2.74,8.447521185714285,8.713419100079541,10.25580089620872,174.0
Inschot 57,1,2,-10.92,0.15,0.34,35.0,60.0,0.0273,13.628620271428574,10.624405117015089,18.743836656173947,1071.0,41.0,0.154119,3.495679,10.493356445238096,9.242778552495272,15.867551930626252,239.0
Inschot 57,2,2,-10.92,0.15,0.34,27.0,66.0,0.0556,17.726887247619047,8.699153236277603,14.004741916666667,359.0,60.0,0.246937,4.45,13.628620271428574,10.624405117015089,18.743836656173947,1071.0
Inschot 57,3,2,-10.92,0.15,0.34,28.0,60.0,0.0599,20.30537175714285,5.453793710697674,13.056321089411764,1040.0,66.0,0.321344,5.95,17.726887247619047,8.699153236277603,14.004741916666667,359.0
Inschot 57,4,2,-10.92,0.15,0.34,27.0,87.0,0.0138,19.33751312380952,11.871026088983054,16.98009090721154,1352.0,60.0,0.437774,7.627179,20.30537175714285,5.453793710697674,13.056321089411764,1040.0
Inschot 57,5,2,-10.92,0.15,0.34,49.0,71.0,0.0002,15.717200533333331,8.8613726484556,15.098797731539648,1560.0,87.0,0.513501,8.0,19.33751312380952,11.871026088983054,16.98009090721154,1352.0
Inschot 57,0,3,-10.92,0.15,0.34,34.0,41.0,0.0072,11.879560561904762,10.114786068022182,15.988065246166954,229.0,80.0,0.211516,4.579348,10.076829676190476,9.941544240715396,12.825020737947122,111.0
Inschot 57,1,3,-10.92,0.15,0.34,28.0,60.0,0.0294,14.708733473809524,7.951243965980909,14.876627516468588,559.0,41.0,0.234653,4.824207416666667,11.879560561904762,10.114786068022182,15.988065246166954,229.0
Inschot 57,2,3,-10.92,0.15,0.34,29.0,66.0,0.0858,17.316943438095237,8.37963491818182,18.64563559555556,831.0,60.0,0.342967,5.648478,14.708733473809524,7.951243965980909,14.876627516468588,559.0
Inschot 57,3,3,-10.92,0.15,0.34,34.0,60.0,0.0464,19.26806182380952,9.679314343034054,18.19642246690203,861.0,66.0,0.3518775,8.135424,17.316943438095237,8.37963491818182,18.64563559555556,831.0
Inschot 57,4,3,-10.92,0.15,0.34,42.0,87.0,0.0056,18.064991514285712,9.3877216,16.249281200000002,627.0,60.0,0.4063865,9.712581,19.26806182380952,9.679314343034054,18.19642246690203,861.0
Inschot 57,0,4,-10.92,0.15,0.34,28.0,41.0,0.049,9.579053804761903,8.893723420462088,14.475003431749784,1564.0,80.0,0.19,4.2353,8.40017158095238,7.633217048778281,10.66680607846154,350.0
Inschot 57,1,4,-10.92,0.15,0.34,29.0,60.0,0.0385,13.717762199999996,7.90383113314866,11.062234195724908,1220.0,41.0,0.1753606666666666,5.608475,9.579053804761903,8.893723420462088,14.475003431749784,1564.0
Inschot 57,2,4,-10.92,0.15,0.34,35.0,66.0,0.047,18.474068257142854,9.4700711707124,14.076146514743588,1184.0,60.0,0.254794,6.725893,13.717762199999996,7.90383113314866,11.062234195724908,1220.0
Inschot 57,3,4,-10.92,0.15,0.34,36.0,60.0,0.0579,18.8492228,10.185356785458612,16.102559901137983,1087.0,66.0,0.3518775,8.369423,18.474068257142854,9.4700711707124,14.076146514743588,1184.0
Inschot 57,4,4,-10.92,0.15,0.34,26.0,87.0,0.0149,17.862047271428573,8.496582150902183,13.617605763924052,265.0,60.0,0.4063865,10.452264,18.8492228,10.185356785458612,16.102559901137983,1087.0
Inschot 57,5,4,-10.92,0.15,0.34,29.0,71.0,0.0142,15.80340905238095,7.52145145052099,10.3729575913539,1133.0,87.0,0.502761,10.840663771428572,17.862047271428573,8.496582150902183,13.617605763924052,265.0
Meep 12,0,0,-5.11,0.2,0.38,34.0,41.0,0.0075,9.99289678271028,10.368521871594307,13.039605777026576,120.0,80.0,0.100018,2.38,10.07066413551402,7.326503717863398,10.002623360245185,204.0
Meep 12,1,0,-5.11,0.2,0.38,32.0,53.0,0.035,15.441134981308409,7.028787511078282,10.316539959784878,844.0,41.0,0.127716,2.634146,9.99289678271028,10.368521871594307,13.039605777026576,120.0
Meep 12,2,0,-5.11,0.2,0.38,24.0,74.0,0.0399,18.036298612149533,8.213242499035168,7.610382287423745,1003.0,53.0,0.26232,3.75283,15.441134981308409,7.028787511078282,10.316539959784878,844.0
Meep 12,3,0,-5.11,0.2,0.38,29.0,81.0,0.0496,19.146570495327104,7.977160403054054,12.924720772351884,1071.0,74.0,0.472976,4.710405,18.036298612149533,8.213242499035168,7.610382287423745,1003.0
Meep 12,4,0,-5.11,0.2,0.38,42.0,64.0,0.0835,18.434757112149533,6.503859111144564,9.98757995355507,1490.0,81.0,0.596783,6.149012,19.146570495327104,7.977160403054054,12.924720772351884,1071.0
Meep 12,5,0,-5.11,0.2,0.38,35.0,77.0,0.0783,14.853598280373832,9.00209270630856,9.810376720304976,690.0,64.0,0.89448,9.654688,18.434757112149533,6.503859111144564,9.98757995355507,1490.0
Meep 12,0,1,-5.11,0.2,0.38,29.0,41.0,0.0234,10.248085906542055,11.231466169991174,13.77504134535809,213.0,80.0,0.219611,4.11,7.5218423981308415,11.231466169991174,13.77504134535809,844.0
Meep 12,1,1,-5.11,0.2,0.38,27.0,66.0,0.0621,14.686737579439251,9.284485575412294,14.781325266816816,309.0,41.0,0.282477,4.79,10.248085906542055,11.231466169991174,13.77504134535809,213.0
Meep 12,2,1,-5.11,0.2,0.38,37.0,68.0,0.0577,18.14491514018692,7.335746720526315,12.828188218547597,91.0,66.0,0.406806,6.46697,14.686737579439251,9.284485575412294,14.781325266816816,309.0
Meep 12,3,1,-5.11,0.2,0.38,42.0,81.0,0.0786,20.569934299065423,8.033704283657315,11.619926043785382,1039.0,68.0,1.000246,8.602941,18.14491514018692,7.335746720526315,12.828188218547597,91.0
Meep 12,4,1,-5.11,0.2,0.38,29.0,64.0,0.0578,17.32727993457944,7.376252975045454,11.11623283125,441.0,81.0,1.185276,11.904714,20.569934299065423,8.033704283657315,11.619926043785382,1039.0
Meep 12,5,1,-5.11,0.2,0.38,20.0,56.0,0.2728,14.761476105140186,4.420608777013996,8.849032860283241,374.0,64.0,1.382148,13.58,17.32727993457944,7.376252975045454,11.11623283125,441.0
Meep 12,0,2,-5.11,0.2,0.38,28.0,41.0,0.0376,10.593893161214954,9.777134677357566,15.191843366072549,239.0,80.0,0.1802862499999999,2.74,8.465019112149532,8.713419100079541,10.25580089620872,174.0
Meep 12,1,2,-5.11,0.2,0.38,35.0,59.5,0.0228,13.487655196261684,9.455501349269738,14.210341080045788,1071.0,41.0,0.155926,3.792625,10.593893161214954,9.777134677357566,15.191843366072549,239.0
Meep 12,2,2,-5.11,0.2,0.38,27.0,71.0,0.0741,17.430524028037382,9.40500415909091,15.097762090745857,359.0,59.5,0.266424,4.59,13.487655196261684,9.455501349269738,14.210341080045788,1071.0
Meep 12,3,2,-5.11,0.2,0.38,28.0,81.0,0.0621,20.169963799065417,4.079535777793327,7.756827299443929,1040.0,71.0,0.392408,6.59,17.430524028037382,9.40500415909091,15.097762090745857,359.0
Meep 12,4,2,-5.11,0.2,0.38,27.0,64.0,0.073,19.17145891588785,9.31166933385214,14.373264482310471,1352.0,81.0,0.531187,8.327662,20.169963799065417,4.079535777793327,7.756827299443929,1040.0
Meep 12,5,2,-5.11,0.2,0.38,49.0,66.5,0.0358,15.788337327102802,5.250808711754916,10.400570280644306,1560.0,64.0,0.776828,10.3,19.17145891588785,9.31166933385214,14.373264482310471,1352.0
Meep 12,0,3,-5.11,0.2,0.38,34.0,41.0,0.0147,11.705579780373832,9.99624581623616,14.74993156641651,229.0,80.0,0.211516,4.579348,9.907952658878507,9.65871558575929,14.708013930537977,111.0
Meep 12,1,3,-5.11,0.2,0.38,28.0,59.5,0.0285,14.373593303738318,5.542075939013452,13.890117404304933,559.0,41.0,0.248116,5.080735,11.705579780373832,9.99624581623616,14.74993156641651,229.0
Meep 12,2,3,-5.11,0.2,0.38,29.0,71.0,0.0574,17.154767457943926,5.802287941666666,13.16863139180328,831.0,59.5,0.34683,5.8775,14.373593303738318,5.542075939013452,13.890117404304933,559.0
Meep 12,3,3,-5.11,0.2,0.38,34.0,81.0,0.0325,19.340958168224297,8.756847474814814,13.87496564285714,861.0,71.0,0.6218766666666666,7.543333,17.154767457943926,5.802287941666666,13.16863139180328,831.0
Meep 12,4,3,-5.11,0.2,0.38,42.0,64.0,0.0176,17.994945158878505,6.201430191606823,12.143861940686277,627.0,81.0,0.7710819999999999,8.646863,19.340958168224297,8.756847474814814,13.87496564285714,861.0
Meep 12,5,3,-5.11,0.2,0.38,20.0,66.5,0.0546,15.626487009345796,6.33513,8.240579266666666,1476.0,64.0,1.0178186666666666,9.388033,17.994945158878505,6.201430191606823,12.143861940686277,627.0
Meep 12,0,4,-5.11,0.2,0.38,28.0,41.0,0.0183,9.355720607476636,6.368073857806387,10.842256743052808,1564.0,80.0,0.19,4.2353,8.315635621495328,7.261939002582369,11.176642150533809,350.0
Meep 12,1,4,-5.11,0.2,0.38,29.0,59.5,0.0796,13.559391995327102,8.09857495651515,9.951468157242584,1220.0,41.0,0.20355875,4.747692,9.355720607476636,6.368073857806387,10.842256743052808,1564.0
Meep 12,2,4,-5.11,0.2,0.38,35.0,71.0,0.031,18.065767364485986,9.681397328060344,13.01036129295977,1184.0,59.5,0.320595,7.0562,13.559391995327102,8.09857495651515,9.951468157242584,1220.0
Meep 12,3,4,-5.11,0.2,0.38,36.0,81.0,0.0445,18.73399980373832,9.12414052181818,13.880629936363638,1087.0,71.0,0.6218766666666666,8.142826,18.065767364485986,9.681397328060344,13.01036129295977,1184.0
Meep 12,4,4,-5.11,0.2,0.38,26.0,64.0,0.045,17.84924296261682,9.614391861007354,11.59260034664723,265.0,81.0,0.7710819999999999,9.745161,18.73399980373832,9.12414052181818,13.880629936363638,1087.0
Meep 12,5,4,-5.11,0.2,0.38,29.0,66.5,0.094,15.846804317757009,4.294930155275974,7.863106137415622,1133.0,64.0,1.0178186666666666,10.914167,17.84924296261682,9.614391861007354,11.59260034664723,265.0
Meep 49,0,0,-2.22,0.16,0.39,34.0,33.0,0.0109,10.030504216981132,12.76384217737782,20.541352495883896,120.0,80.0,0.100018,2.38,9.932678787735847,11.942542422580646,19.78479331336405,204.0
Meep 49,1,0,-2.22,0.16,0.39,32.0,65.0,0.0183,15.312480896226417,11.15748909309773,19.86946171093578,844.0,33.0,0.12688,2.751515,10.030504216981132,12.76384217737782,20.541352495883896,120.0
Meep 49,2,0,-2.22,0.16,0.39,24.0,75.0,0.0315,18.002949599056603,11.529299738528728,13.142446646341709,1003.0,65.0,0.216824,3.336923,15.312480896226417,11.15748909309773,19.86946171093578,844.0
Meep 49,3,0,-2.22,0.16,0.39,29.0,93.0,0.02,19.016820990566035,11.047336924117054,18.9381765717496,1071.0,75.0,0.373118,4.092933,18.002949599056603,11.529299738528728,13.142446646341709,1003.0
Meep 49,4,0,-2.22,0.16,0.39,42.0,81.0,0.014,18.41188295754717,8.36057157996867,11.543545337555376,1490.0,93.0,0.35778,4.672366,19.016820990566035,11.047336924117054,18.9381765717496,1071.0
Meep 49,5,0,-2.22,0.16,0.39,35.0,60.0,0.082,14.788226768867926,10.471885755120152,12.712912883228416,690.0,81.0,0.360102,5.260494,18.41188295754717,8.36057157996867,11.543545337555376,1490.0
Meep 49,0,1,-2.22,0.16,0.39,29.0,33.0,0.0079,10.31143387735849,12.67496012398589,15.801677331481482,213.0,80.0,0.219611,4.11,7.3915455471698115,12.67496012398589,15.801677331481482,844.0
Meep 49,1,1,-2.22,0.16,0.39,27.0,66.0,0.084,14.630972849056606,14.177910668091169,23.583119283969467,309.0,33.0,0.393601,4.34,10.31143387735849,12.67496012398589,15.801677331481482,213.0
Meep 49,2,1,-2.22,0.16,0.39,37.0,62.0,0.0357,18.319604858490564,13.56572073533569,9.628648993015522,91.0,66.0,0.437138,6.608636,14.630972849056606,14.177910668091169,23.583119283969467,309.0
Meep 49,3,1,-2.22,0.16,0.39,42.0,93.0,0.0447,20.74433471226415,9.718203529983818,14.975543787520548,1039.0,62.0,0.790874,7.928871,18.319604858490564,13.56572073533569,9.628648993015522,91.0
Meep 49,4,1,-2.22,0.16,0.39,29.0,53.0,0.0335,17.21077395283019,11.5348404359994,14.212658299539104,441.0,93.0,0.916525,9.807612,20.74433471226415,9.718203529983818,14.975543787520548,1039.0
Meep 49,5,1,-2.22,0.16,0.39,20.0,45.0,0.1073,14.720231268867924,8.503996029810919,12.436172185233858,374.0,53.0,0.91464,10.78,17.21077395283019,11.5348404359994,14.212658299539104,441.0
Meep 49,0,2,-2.22,0.16,0.39,28.0,33.0,0.0339,10.62039129009434,11.434047767064936,18.44604796605629,239.0,80.0,0.1802862499999999,2.74,8.485877867924529,8.713419100079541,10.25580089620872,174.0
Meep 49,1,2,-2.22,0.16,0.39,35.0,65.5,0.0483,13.471244429245282,12.189414172245154,22.485477420009687,1071.0,33.0,0.193282,3.69,10.62039129009434,11.434047767064936,18.44604796605629,239.0
Meep 49,2,2,-2.22,0.16,0.39,27.0,68.5,0.0085,17.25518054716981,14.376216512258418,22.59448840454545,359.0,65.5,0.225524,5.38,13.471244429245282,12.189414172245154,22.485477420009687,1071.0
Meep 49,3,2,-2.22,0.16,0.39,28.0,93.0,0.0248,19.96349597169812,12.29261358828006,17.164168893333333,1040.0,68.5,0.304325,5.6105913166666666,17.25518054716981,14.376216512258418,22.59448840454545,359.0
Meep 49,4,2,-2.22,0.16,0.39,27.0,67.0,0.0194,19.10183148113208,13.569929963565215,17.451524168916517,1352.0,93.0,0.339114,6.305479,19.96349597169812,12.29261358828006,17.164168893333333,1040.0
Meep 49,0,3,-2.22,0.16,0.39,34.0,33.0,0.0117,11.7508024009434,14.352331405084746,24.320851194842405,229.0,80.0,0.211516,4.579348,10.069869141509434,15.616499041238471,26.41915016447721,111.0
Meep 49,1,3,-2.22,0.16,0.39,28.0,65.5,0.0284,14.454018816037737,11.271532579343434,20.36621111774648,559.0,33.0,0.238223,4.975806,11.7508024009434,14.352331405084746,24.320851194842405,229.0
