Date,System,Plot Location,Monitoring Period,Location ID,Color ID,Month,Year,Latitude,Longitude,Depth (m),Average Flow Speed (mps),Maximum Flow Speed (mps),Survival Percentage (%),Number of Days,Living Mussel Count,Ash Free Dry Weight (g),Cooked Flesh Weight (g),Individual Weight (g),Mussel Size Measure,Shell Length (mm),Growth (g per day),Growth (mm per day),Median SST (C),Mode SST (C),Median Chlorophyll (mg per m3),Mode Chlorophyll (mg per m3),Median Turbidity (NTU),Mode Turbidity (NTU),Precipitation
2017-09-19,WAD,Oosterom 2,5.0,7,cyan,September,2017.0,53.35347,5.26723,-2.47,0.1,0.39,106.25,42.0,85.0,0.775624,31.861238,9.563529,73.64952,48.43,0.0684,0.1399,18.470293325471697,18.84362324865229,4.89305290651629,2.177637690232146,8.067919609022557,7.030237272164738,1490.0
2017-10-24,WAD,Oosterom 2,6.0,7,cyan,Oktober,2017.0,53.35347,5.26723,-2.47,0.1,0.39,73.75,35.0,59.0,0.957217,31.761763,12.467288,56.87757,53.13,0.083,0.1343,14.922443608490564,15.513802817048518,4.703954055175439,3.144037239632353,6.129805563992248,3.4307150604941565,690.0
2018-04-16,WAD,Oosterom 2,0.0,7,cyan,April,2018.0,53.35347,5.26723,-2.47,0.1,0.39,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.600114204716982,7.600114204716981,11.75604104287599,11.75604104287599,14.830161514095742,14.830161514095742,844.0
2018-05-15,WAD,Oosterom 2,1.0,7,cyan,Mei,2018.0,53.35347,5.26723,-2.47,0.1,0.39,93.75,29.0,70.0,0.296959,32.11,5.12,135.20113,40.25,0.0348,0.1245,10.043622886792452,9.13925224033019,11.75604104287599,11.75604104287599,14.830161514095742,14.830161514095742,213.0
2018-06-11,WAD,Oosterom 2,2.0,7,cyan,Juni,2018.0,53.35347,5.26723,-2.47,0.1,0.39,92.5,27.0,74.0,0.455534,33.166899,6.793243,102.786958,43.48,0.062,0.1196,14.76465050471698,16.357238253930817,9.617446043225808,9.781590942287558,13.996169709302324,5.924106640845652,309.0
2018-07-18,WAD,Oosterom 2,3.0,7,cyan,Juli,2018.0,53.35347,5.26723,-2.47,0.1,0.39,87.5,37.0,70.0,0.92313,37.776399,9.671571,72.847558,48.6,0.0778,0.1384,17.968688745283018,16.722995774932613,7.020204616046699,6.329655472892046,12.106231764085669,8.72262622181915,91.0
2018-08-29,WAD,Oosterom 2,4.0,7,cyan,Augustus,2018.0,53.35347,5.26723,-2.47,0.1,0.39,92.5,42.0,69.0,1.140292,40.228768,11.258919,62.819105,49.780946,0.0378,0.0281,20.569640995283024,20.19760367924528,6.928189294548669,7.333273278574557,9.446170928514317,13.22052882931838,1039.0
2018-09-27,WAD,Oosterom 2,5.0,7,cyan,September,2018.0,53.35347,5.26723,-2.47,0.1,0.39,67.5,29.0,54.0,1.370146,35.440501,14.6,48.763712,56.2,0.1152,0.2213,17.386112471698112,16.944018385613205,8.704338997060063,4.982218105609636,11.753775876252664,9.055216282728336,441.0
2018-10-17,WAD,Oosterom 2,6.0,7,cyan,Oktober,2018.0,53.35347,5.26723,-2.47,0.1,0.39,82.5,20.0,66.0,1.349726,39.235849,16.060606,44.437011,56.661364,0.073,0.0231,14.969844306603772,15.005383875,2.0126554845426843,2.856350705390324,5.969727711372983,6.4496082328136914,374.0
2019-04-12,WAD,Oosterom 2,0.0,7,cyan,April,2019.0,53.35347,5.26723,-2.47,0.1,0.39,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.432594174528301,8.432594174528301,8.713419100079541,8.713419100079541,10.25580089620872,10.25580089620872,174.0
2019-05-10,WAD,Oosterom 2,1.0,7,cyan,Mei,2019.0,53.35347,5.26723,-2.47,0.1,0.39,101.25,28.0,70.0,0.178397,26.315061,3.755195,183.165473,34.17,0.0363,0.085,10.554679346698114,10.851966708726415,5.484353342878787,3.793876059033236,10.825676158383809,6.789620678076924,239.0
2019-06-14,WAD,Oosterom 2,2.0,7,cyan,Juni,2019.0,53.35347,5.26723,-2.47,0.1,0.39,97.5,35.0,69.0,0.237688,22.37619,5.38,129.020884,40.13,0.0464,0.1703,13.459405014150944,15.85316624831536,9.657216270281909,5.7920066979156655,14.490696513211557,9.46187820384928,1071.0
2019-07-11,WAD,Oosterom 2,3.0,7,cyan,Juli,2019.0,53.35347,5.26723,-2.47,0.1,0.39,97.5,27.0,71.0,0.334646,27.14195,6.26,111.311253,42.96,0.0326,0.1048,17.355292839622642,18.03560291627359,8.232446808829568,6.734123564965635,13.62975115781893,13.23696025445238,359.0
2019-08-08,WAD,Oosterom 2,4.0,7,cyan,Augustus,2019.0,53.35347,5.26723,-2.47,0.1,0.39,91.25,28.0,69.0,0.372827,23.752097,7.837808,89.412519,45.16,0.0564,0.0786,20.06634904716981,20.466985047955973,3.898458407121212,1.7653341899959267,8.663361475590554,7.429104215194806,1040.0
2019-09-04,WAD,Oosterom 2,5.0,7,cyan,September,2019.0,53.35347,5.26723,-2.47,0.1,0.39,61.25,27.0,69.5,0.484706,26.135962,8.65,81.220287,47.15,0.0301,0.0737,19.19683987735849,18.877589125,7.871023324070176,4.04843961125,12.736320995100868,13.844074301390332,1352.0
2019-10-23,WAD,Oosterom 2,6.0,7,cyan,Oktober,2019.0,53.35347,5.26723,-2.47,0.1,0.39,92.5,49.0,62.5,0.552381,28.519445,10.178378,69.310154,50.73,0.0312,0.0731,15.945910627358488,17.07016983625337,4.316810950418397,4.702340480042417,9.90635431942748,7.319852658787129,1560.0
2020-04-15,WAD,Oosterom 2,0.0,7,cyan,April,2020.0,53.35347,5.26723,-2.47,0.1,0.39,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,9.686094476415096,9.686094476415096,8.74890847450867,8.74890847450867,13.430282102793294,13.430282102793294,111.0
2020-05-19,WAD,Oosterom 2,1.0,7,cyan,Mei,2020.0,53.35347,5.26723,-2.47,0.1,0.39,71.42857143,34.0,70.0,0.281022,28.029352,5.0968,136.002905,38.47,0.0152,0.0397,11.597519485849055,11.597274235849058,9.90308131129032,8.913767574102463,15.143804306451614,16.08560003138188,229.0
2020-06-16,WAD,Oosterom 2,2.0,7,cyan,Juni,2020.0,53.35347,5.26723,-2.47,0.1,0.39,82.85714286,28.0,69.0,0.442305,33.641753,6.223793,111.942312,42.728966,0.0402,0.1521,14.23138213915094,14.362165757861636,5.0314913742935525,4.32064577890043,12.83534110068587,14.237097642335376,559.0
2020-07-15,WAD,Oosterom 2,3.0,7,cyan,Juli,2020.0,53.35347,5.26723,-2.47,0.1,0.39,107.1428571,29.0,71.0,0.57259,34.000465,8.594,81.736047,46.65,0.0817,0.1352,17.129792726415094,16.9685345538522,6.353751333333332,5.172472428309524,12.918569473756907,7.736947652209302,831.0
2020-08-18,WAD,Oosterom 2,4.0,7,cyan,Augustus,2020.0,53.35347,5.26723,-2.47,0.1,0.39,78.57142857,34.0,69.0,0.7078023333333334,38.537398,9.716182,72.521566,48.22,0.033,0.0462,19.21475506603774,19.37388499056604,7.728491830943042,4.9563764771428565,11.047034,9.463415011764706,861.0
2020-09-29,WAD,Oosterom 2,5.0,7,cyan,September,2020.0,53.35347,5.26723,-2.47,0.1,0.39,81.42857143,42.0,69.5,0.8768253333333335,36.684791,10.970175,64.430021,50.569474,0.0299,0.0559,17.999141528301887,17.71413541037736,5.121809992916666,2.2348896558445377,10.233421440310076,8.282829253694581,627.0
2020-10-19,WAD,Oosterom 2,6.0,7,cyan,Oktober,2020.0,53.35347,5.26723,-2.47,0.1,0.39,65.71428571,20.0,62.5,0.953108,36.722761,12.194783,58.115928,52.65,0.0612,0.104,15.693188377358494,15.263328517688675,5.527674791304347,2.270649493360887,9.596184251555552,4.547919529632108,1476.0
2021-04-19,WAD,Oosterom 2,0.0,7,cyan,April,2021.0,53.35347,5.26723,-2.47,0.1,0.39,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.198198468867925,8.198198468867925,6.348550124624626,6.348550124624626,10.525841329359164,10.525841329359164,350.0
2021-05-17,WAD,Oosterom 2,1.0,7,cyan,Mei,2021.0,53.35347,5.26723,-2.47,0.1,0.39,91.42857143,28.0,70.0,0.225891,24.771797,4.964062,139.546016,38.691094,0.026,0.0781,9.170514693396226,8.771683772405659,6.303518039752252,6.427462852885103,11.422283384951516,10.294208735278088,1564.0
2021-06-15,WAD,Oosterom 2,2.0,7,cyan,Juni,2021.0,53.35347,5.26723,-2.47,0.1,0.39,80.0,29.0,69.0,0.36276075,24.823868,7.451786,93.923761,43.494286,0.0858,0.1656,13.37246220754717,11.63359387696541,6.6023314778947375,4.83496344466273,10.331260612581913,9.861724853410552,1220.0
2021-07-20,WAD,Oosterom 2,3.0,7,cyan,Juli,2021.0,53.35347,5.26723,-2.47,0.1,0.39,68.57142857,35.0,71.0,0.57259,31.538575,8.47375,82.866289,46.754583,0.0292,0.0932,17.7663963490566,17.110168469002694,6.98397447515732,2.572376995238096,10.516334582142855,9.051634617748917,1184.0
2021-08-25,WAD,Oosterom 2,4.0,7,cyan,Augustus,2021.0,53.35347,5.26723,-2.47,0.1,0.39,70.0,36.0,69.0,0.7078023333333334,32.878414,10.676939,66.154016,48.766531,0.0612,0.0559,18.68809398113208,18.672060839622645,8.171996104166666,4.069314688849206,12.241574344761904,14.171813622317073,1087.0
2021-09-20,WAD,Oosterom 2,5.0,7,cyan,September,2021.0,53.35347,5.26723,-2.47,0.1,0.39,74.28571429,26.0,69.5,0.8768253333333335,36.322449,11.885,59.59176,51.718269,0.0465,0.1135,17.88298136792453,17.993695669025158,7.614486726170798,8.624793594331834,12.747783308628842,13.975475111111107,265.0
2021-10-19,WAD,Oosterom 2,6.0,7,cyan,Oktober,2021.0,53.35347,5.26723,-2.47,0.1,0.39,68.57142857,29.0,62.5,0.953108,34.691337,13.556458,52.419236,52.7325,0.0576,0.035,15.889736018867923,15.548940984669812,3.390368756685082,2.120330766,7.160936466971403,6.367546099008621,1133.0
2017-04-11,WAD,Oosterom 20C,0.0,9,blue,April,2017.0,53.36133,5.33205,-2.27,0.2,0.41,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,9.891851277777777,9.891851277777777,7.058701210782829,7.058701210782829,10.44140481293532,10.44140481293532,204.0
2017-05-15,WAD,Oosterom 20C,1.0,9,blue,Mei,2017.0,53.36133,5.33205,-2.27,0.2,0.41,97.5,34.0,78.0,0.133694,25.062158,2.578205,264.247212,31.171398,0.0058,0.0253,9.992995162037037,9.2518014864418,7.7784409430684285,6.237494999125,13.15113104475163,13.968393024906668,120.0
2017-06-16,WAD,Oosterom 20C,2.0,9,blue,Juni,2017.0,53.36133,5.33205,-2.27,0.2,0.41,80.0,32.0,64.0,0.198698,26.121724,3.517188,195.235264,34.607969,0.0293,0.1074,15.373203622685184,16.532545011574076,6.508698928922518,5.912276934208521,10.677026361700785,8.356959576518362,844.0
2017-07-10,WAD,Oosterom 20C,3.0,9,blue,Juli,2017.0,53.36133,5.33205,-2.27,0.2,0.41,90.0,24.0,72.0,0.250086,29.179601,4.071528,169.282028,35.615694,0.0231,0.042,17.91623651388889,17.796022097993827,7.913201170191696,11.73433758412473,6.932370807898352,2.4838891342222227,1003.0
2017-08-08,WAD,Oosterom 20C,4.0,9,blue,Augustus,2017.0,53.36133,5.33205,-2.27,0.2,0.41,98.75,29.0,79.0,0.250908,26.187767,4.449367,155.256201,37.100506,0.013,0.0512,19.06085225925926,18.923899203703705,6.054904035567462,7.346285894130665,9.517434199332222,10.27274844401486,1071.0
2017-09-19,WAD,Oosterom 20C,5.0,9,blue,September,2017.0,53.36133,5.33205,-2.27,0.2,0.41,72.5,42.0,58.0,0.35279,26.162098,5.786207,120.185276,41.05,0.0318,0.094,18.444098208333337,18.90751253835979,4.558061086058618,2.278167163712425,7.892813113458983,6.627022006678867,1490.0
2017-10-24,WAD,Oosterom 20C,6.0,9,blue,Oktober,2017.0,53.36133,5.33205,-2.27,0.2,0.41,77.5,35.0,62.0,0.398385,27.016576,6.840484,102.095077,43.16,0.0301,0.0603,14.891991412037036,15.234596179232806,7.705884897032076,3.144037239632353,8.93442343964758,4.227342502535644,690.0
2018-04-16,WAD,Oosterom 20C,0.0,9,blue,April,2018.0,53.36133,5.33205,-2.27,0.2,0.41,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.526445765740742,7.526445765740743,11.328126942752942,11.328126942752942,13.408796056588235,13.408796056588235,844.0
2018-05-15,WAD,Oosterom 20C,1.0,9,blue,Mei,2018.0,53.36133,5.33205,-2.27,0.2,0.41,95.0,29.0,78.0,0.311408,28.62,4.91,141.021639,39.88,0.0276,0.1117,10.12420450462963,9.152234021527777,11.328126942752942,11.328126942752942,13.408796056588235,13.408796056588235,213.0
2018-06-11,WAD,Oosterom 20C,2.0,9,blue,Juni,2018.0,53.36133,5.33205,-2.27,0.2,0.41,82.5,27.0,66.0,0.516924,37.918954,7.092879,98.552756,43.98,0.0808,0.1519,14.66680673148148,14.504024055555554,10.07983993647059,10.275432186662648,18.73021818017429,6.785684412228494,309.0
2018-07-18,WAD,Oosterom 20C,3.0,9,blue,Juli,2018.0,53.36133,5.33205,-2.27,0.2,0.41,82.5,37.0,66.0,0.953952,39.644721,9.348182,75.302559,48.51,0.061,0.1224,18.11038932407408,18.98244011805556,6.2282484625925925,5.739968453598485,11.033643,11.223235594642858,91.0
2018-08-29,WAD,Oosterom 20C,4.0,9,blue,Augustus,2018.0,53.36133,5.33205,-2.27,0.2,0.41,73.75,42.0,79.0,1.015214,36.030753,10.868305,65.018524,49.782881,0.0362,0.0303,20.62090777777778,20.158171611111108,5.336638965880809,2.463158984060952,8.233509749567244,3.5909944951256003,1039.0
2018-09-27,WAD,Oosterom 20C,5.0,9,blue,September,2018.0,53.36133,5.33205,-2.27,0.2,0.41,85.0,29.0,68.0,0.873571,30.460003,11.99,59.079212,52.162206,0.0387,0.082,17.32037091666667,16.902173639274693,7.144789240252295,4.357000983327634,13.033859248355265,7.249662204178223,441.0
2018-10-17,WAD,Oosterom 20C,6.0,9,blue,Oktober,2018.0,53.36133,5.33205,-2.27,0.2,0.41,46.25,20.0,37.0,1.103519,36.040308,13.678378,51.963822,54.410811,0.0844,0.1124,14.88531044675926,14.964007883873458,2.6854221063207504,2.975114113817801,6.502186455465831,6.350761372934861,374.0
2019-04-12,WAD,Oosterom 20C,0.0,9,blue,April,2019.0,53.36133,5.33205,-2.27,0.2,0.41,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.418278643518518,8.418278643518518,8.713419100079541,8.713419100079541,10.25580089620872,10.25580089620872,174.0
2019-05-10,WAD,Oosterom 20C,1.0,9,blue,Mei,2019.0,53.36133,5.33205,-2.27,0.2,0.41,98.75,28.0,78.0,0.175528,25.273963,3.696923,185.978676,34.01,0.0342,0.0792,10.560967534722224,10.249026326774691,9.325473954659971,8.391708132378639,14.650923882959386,14.31312269053276,239.0
2019-06-14,WAD,Oosterom 20C,2.0,9,blue,Juni,2019.0,53.36133,5.33205,-2.27,0.2,0.41,95.0,35.0,65.0,0.188939,20.390474,4.75,145.671578,38.29,0.0301,0.1223,13.470554726851852,15.905898093253969,9.506678251046022,5.713669031542274,12.50289000122549,10.56716051835,1071.0
2019-07-11,WAD,Oosterom 20C,3.0,9,blue,Juli,2019.0,53.36133,5.33205,-2.27,0.2,0.41,98.75,27.0,69.0,0.217222,21.916525,5.0,138.568416,39.3,0.0093,0.0374,17.29478613888889,18.05335939930556,7.57443547152318,6.772171437962998,12.684860352941175,12.826951933998266,359.0
2019-08-08,WAD,Oosterom 20C,4.0,9,blue,Augustus,2019.0,53.36133,5.33205,-2.27,0.2,0.41,93.75,28.0,79.0,0.234829,20.978707,5.942533,117.102906,40.45,0.0337,0.0411,20.07205535185185,20.34300557407407,3.521002518223176,2.6929106134639267,7.801109165743073,4.76556802517595,1040.0
2019-09-04,WAD,Oosterom 20C,5.0,9,blue,September,2019.0,53.36133,5.33205,-2.27,0.2,0.41,87.5,27.0,63.0,0.283453,21.923908,6.61,105.563086,42.76,0.0247,0.0856,19.173194814814813,18.77527438425925,6.943571516588921,7.867260889333334,13.348944374128688,8.37836710178757,1352.0
2019-10-23,WAD,Oosterom 20C,6.0,9,blue,Oktober,2019.0,53.36133,5.33205,-2.27,0.2,0.41,68.75,49.0,49.5,0.26698,19.974969,7.263636,96.294091,43.41,0.0133,0.0133,15.874676539351851,17.058211956349204,4.111779509908854,3.147668854744838,9.057440732480837,8.56637322587789,1560.0
2020-04-15,WAD,Oosterom 20C,0.0,9,blue,April,2020.0,53.36133,5.33205,-2.27,0.2,0.41,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,9.841500087962965,9.841500087962965,11.437200049188192,11.437200049188192,18.778246846753248,18.778246846753248,111.0
2020-05-19,WAD,Oosterom 20C,1.0,9,blue,Mei,2020.0,53.36133,5.33205,-2.27,0.2,0.41,91.42857143,34.0,78.0,0.26577,27.016563,5.084844,136.314564,38.25,0.0149,0.0333,11.603647833333332,11.868040251929012,9.918348570133729,10.389692347197958,18.682586746656764,21.27725365015739,229.0
2020-06-16,WAD,Oosterom 20C,2.0,9,blue,Juni,2020.0,53.36133,5.33205,-2.27,0.2,0.41,87.14285714,28.0,65.0,0.368433,33.379909,5.514262,125.958296,41.359344,0.0153,0.111,14.280472425925923,14.39051626427469,6.9367197166666665,4.32064577890043,14.714203690920243,14.237097642335376,559.0
2020-07-15,WAD,Oosterom 20C,3.0,9,blue,Juli,2020.0,53.36133,5.33205,-2.27,0.2,0.41,80.0,29.0,69.0,0.4737533333333333,32.355103,7.533036,92.936311,44.66,0.0696,0.1138,17.11003837037037,16.985009062499998,5.524815868452381,2.737317833027778,11.921440627083332,12.45309439616279,831.0
2020-08-18,WAD,Oosterom 20C,4.0,9,blue,Augustus,2020.0,53.36133,5.33205,-2.27,0.2,0.41,87.14285714,34.0,79.0,0.500317,25.083455,9.085082,77.427123,47.021148,0.0456,0.0694,19.309745962962964,19.13920741388889,6.649324900705741,8.127150208571427,10.112959782271943,9.823832236340976,861.0
2020-09-29,WAD,Oosterom 20C,5.0,9,blue,September,2020.0,53.36133,5.33205,-2.27,0.2,0.41,72.85714286,42.0,63.0,0.5032713333333333,34.065407,10.222549,69.018262,48.953529,0.0271,0.046,17.989686064814816,17.724672423941797,5.554910332196262,2.416402218125,10.263378718274854,8.282829253694581,627.0
2020-10-19,WAD,Oosterom 20C,6.0,9,blue,Oktober,2020.0,53.36133,5.33205,-2.27,0.2,0.41,70.0,20.0,49.5,0.5896279999999999,32.899265,10.437551,67.632308,49.61538764285714,0.0108,0.0331,15.63308365277778,15.244667781828705,3.8924087625,3.490793266402554,9.1131495,4.346236884591346,1476.0
2021-04-19,WAD,Oosterom 20C,0.0,9,blue,April,2021.0,53.36133,5.33205,-2.27,0.2,0.41,100.0,0.0,80.0,0.19,24.48941,4.2353,162.899255,36.5047,0.0,0.0,8.165591933333335,8.165591933333335,4.621845138060288,4.621845138060288,8.874751561498709,8.874751561498709,350.0
2021-05-17,WAD,Oosterom 20C,1.0,9,blue,Mei,2021.0,53.36133,5.33205,-2.27,0.2,0.41,94.28571429,28.0,78.0,0.2216,23.425926,4.909091,141.068735,38.686667,0.0241,0.0779,9.181736208333334,9.31624447152778,6.442592181838815,6.37950955,11.050215134301231,5.184842437300912,1564.0
2021-06-15,WAD,Oosterom 20C,2.0,9,blue,Juni,2021.0,53.36133,5.33205,-2.27,0.2,0.41,80.0,29.0,65.0,0.3182485,26.481008,6.501964,107.272196,41.837321,0.0549,0.1086,13.350852314814814,11.582137868441356,5.789906754639175,2.517572016804872,8.348281649816178,4.13573996935866,1220.0
2021-07-20,WAD,Oosterom 20C,3.0,9,blue,Juli,2021.0,53.36133,5.33205,-2.27,0.2,0.41,75.71428571,35.0,69.0,0.4737533333333333,30.384827,7.898679,88.740899,44.087925,0.0399,0.0643,17.76176921296296,16.830658381613755,10.382419294117648,9.87652041686292,14.499871790106008,14.26221010072464,1184.0
2021-08-25,WAD,Oosterom 20C,4.0,9,blue,Augustus,2021.0,53.36133,5.33205,-2.27,0.2,0.41,85.71428571,36.0,79.0,0.500317,35.10984,9.384833,75.015928,46.948833,0.0413,0.0795,18.681033060185182,18.698194935185185,8.07293229281746,8.854986904662699,13.869018268222222,14.236365790650408,1087.0
2021-09-20,WAD,Oosterom 20C,5.0,9,blue,September,2021.0,53.36133,5.33205,-2.27,0.2,0.41,75.71428571,26.0,63.0,0.5032713333333333,34.540296,11.771321,60.15257,50.782642,0.0918,0.1475,17.89839389814815,18.001188491512348,7.881667614105793,3.3586351853791045,10.944538236744185,7.931086901919824,265.0
2021-10-19,WAD,Oosterom 20C,6.0,9,blue,Oktober,2021.0,53.36133,5.33205,-2.27,0.2,0.41,65.71428571,29.0,49.5,0.5896279999999999,30.60277,13.531739,52.512559,52.743913,0.0607,0.0676,15.879842916666666,15.490544379629627,4.781714366942641,2.387691028887966,8.471776165358378,8.175713378082659,1133.0
2017-04-11,WAD,Scheurrak 47,0.0,3,yellow,April,2017.0,53.07967,5.1659,-2.05,0.11,0.31,100.0,0.0,80.0,0.100018,22.9,2.38,285.836276,30.31,0.0,0.0,10.80453175233645,10.80453175233645,5.765601834920636,5.765601834920636,10.995363095238096,10.995363095238096,204.0
2017-05-15,WAD,Scheurrak 47,1.0,3,yellow,Mei,2017.0,53.07967,5.1659,-2.05,0.11,0.31,55.0,34.0,44.0,0.114894,24.739336,2.397727,283.613924,32.009153,0.0005,0.05,10.308140656542058,9.602925519692924,11.059664544519626,9.438707883473986,14.503654641065694,10.423437261123958,120.0
2017-06-16,WAD,Scheurrak 47,2.0,3,yellow,Juni,2017.0,53.07967,5.1659,-2.05,0.11,0.31,78.75,32.0,63.0,0.248024,33.289531,3.62381,189.634721,34.950476,0.0383,0.0919,15.731172913551404,15.673528990654203,8.580785646472151,7.488559793705561,10.463051802943705,10.232491827600104,844.0
2017-07-10,WAD,Scheurrak 47,3.0,3,yellow,Juli,2017.0,53.07967,5.1659,-2.05,0.11,0.31,90.0,24.0,72.0,0.31031,31.806572,4.078472,169.001106,35.275833,0.0189,0.0136,18.50835150467289,17.97047492211838,10.428149663944096,12.98764164069551,7.592249402481511,5.698858507579785,1003.0
2017-08-08,WAD,Scheurrak 47,4.0,3,yellow,Augustus,2017.0,53.07967,5.1659,-2.05,0.11,0.31,82.5,29.0,66.0,0.40261,33.23746,4.793788,144.374618,37.197576,0.0247,0.0663,19.320905766355136,19.467855420560745,6.962401601330996,2.8590973142591727,9.499971366179338,6.978570415547988,1071.0
2017-09-19,WAD,Scheurrak 47,5.0,3,yellow,September,2017.0,53.07967,5.1659,-2.05,0.11,0.31,115.0,42.0,92.0,0.434803,29.118166,6.163043,113.017575,40.86,0.0326,0.0872,18.51216934579439,18.2823286141522,6.293024675447929,3.054188788454664,8.471874562949932,9.170343198968752,1490.0
2017-10-23,WAD,Scheurrak 47,6.0,3,yellow,Oktober,2017.0,53.07967,5.1659,-2.05,0.11,0.31,93.75,34.0,75.0,0.490187,29.595092,7.106133,98.373597,43.01,0.0277,0.0632,14.657275464953273,14.855997996662218,8.838195792552646,7.156122583353446,10.028300379979768,3.469263238249632,690.0
2018-04-16,WAD,Scheurrak 47,0.0,3,yellow,April,2018.0,53.07967,5.1659,-2.05,0.11,0.31,100.0,0.0,80.0,0.219611,27.426378,4.11,167.868752,36.640303,0.0,0.0,7.433895579439254,7.433895579439254,16.897087623914967,16.897087623914967,15.729318653852966,15.729318653852966,844.0
2018-05-15,WAD,Scheurrak 47,1.0,3,yellow,Mei,2018.0,53.07967,5.1659,-2.05,0.11,0.31,82.5,29.0,66.0,0.293359,33.013493,5.05303,137.075461,39.795303,0.0325,0.1088,10.843235775700936,8.729318265965732,16.897087623914967,16.897087623914967,15.729318653852966,15.729318653852964,213.0
2018-06-11,WAD,Scheurrak 47,2.0,3,yellow,Juni,2018.0,53.07967,5.1659,-2.05,0.11,0.31,88.75,27.0,71.0,0.485476,35.499193,6.286197,110.859132,42.04,0.0457,0.0831,14.818261584112149,14.726920130841124,15.447119,4.915042500925348,17.22918360909091,5.361087298647206,309.0
2018-07-18,WAD,Scheurrak 47,3.0,3,yellow,Juli,2018.0,53.07967,5.1659,-2.05,0.11,0.31,63.75,37.0,51.0,0.805292,41.124967,7.390196,94.686556,43.85,0.0298,0.0489,18.58619640186916,19.762047885847792,8.277774225773555,8.156616925707546,9.628648993015522,6.491969732719907,91.0
2018-08-23,WAD,Scheurrak 47,4.0,3,yellow,Augustus,2018.0,53.07967,5.1659,-2.05,0.11,0.31,73.75,36.0,59.0,0.599617,31.452162,7.718475,90.75953,43.91,0.0091,0.0017,21.05313592056075,21.11981309813084,9.097709397204689,9.114025169233363,7.531394118474265,4.181538631882712,1039.0
2018-09-27,WAD,Scheurrak 47,5.0,3,yellow,September,2018.0,53.07967,5.1659,-2.05,0.11,0.31,60.0,35.0,48.0,0.597794,28.752291,8.64,81.315725,46.287917,0.0263,0.0679,17.386252383177567,17.011831378504674,7.47418690448735,5.812067295518322,7.570224446673937,5.281766126681615,441.0
2019-04-12,WAD,Scheurrak 47,0.0,3,yellow,April,2019.0,53.07967,5.1659,-2.05,0.11,0.31,100.0,0.0,80.0,0.1802862499999999,12.8,2.74,249.028309,31.791375,0.0,0.0,8.320999836448598,8.320999836448598,4.646771157434555,4.646771157434555,8.963431345549738,8.963431345549738,174.0
2019-05-10,WAD,Scheurrak 47,1.0,3,yellow,Mei,2019.0,53.07967,5.1659,-2.05,0.11,0.31,93.75,28.0,55.0,0.158249,21.862916,3.746538,183.577914,33.6,0.0359,0.0646,10.950855147196265,10.936213502725856,12.598941455668184,13.691561651449398,15.506388594877675,12.796346556742762,239.0
2019-06-17,WAD,Scheurrak 47,2.0,3,yellow,Juni,2019.0,53.07967,5.1659,-2.05,0.11,0.31,96.25,38.0,67.0,0.26407,27.32623,4.66,148.41285,37.89,0.024,0.1129,13.944284707943924,13.224477470627503,9.19941632643216,9.02646446980808,14.050909703703704,9.329053588391345,1071.0
2019-07-10,WAD,Scheurrak 47,3.0,3,yellow,Juli,2019.0,53.07967,5.1659,-2.05,0.11,0.31,95.0,23.0,61.5,0.322993,29.348778,5.41,128.323549,38.53,0.0326,0.0278,17.855476691588784,17.206685764018694,9.838405546464337,7.193302203131836,13.39247415697293,11.91093297521495,359.0
2019-08-08,WAD,Scheurrak 47,4.0,3,yellow,Augustus,2019.0,53.07967,5.1659,-2.05,0.11,0.31,55.0,29.0,62.5,0.395295,29.517267,6.120455,113.783961,39.5,0.0245,0.0334,20.325625644859816,20.657981528037386,7.837744579493671,3.8266197406935936,8.597653696202533,6.959261214748176,1040.0
2020-04-15,WAD,Scheurrak 47,0.0,3,yellow,April,2020.0,53.07967,5.1659,-2.05,0.11,0.31,100.0,0.0,80.0,0.211516,22.273914,4.579348,151.0,37.118986,0.0,0.0,10.132859518691587,10.132859518691587,12.720291430285153,12.720291430285153,20.79002839521385,20.79002839521385,111.0
2020-05-19,WAD,Scheurrak 47,1.0,3,yellow,Mei,2020.0,53.07967,5.1659,-2.05,0.11,0.31,92.85714286,34.0,55.0,0.267914,33.040205,4.8362449142857145,153.68144,37.79,0.0076,0.0197,11.983476247663551,12.496420902647976,10.727871804085366,9.865275594048422,15.866531152933677,14.053628945317556,229.0
